x-axis,1
second,Volt
-100.000E-03,+1.346106E+00
-99.900E-03,+1.084799E+00
-99.800E-03,+893.844E-03
-99.700E-03,+738.065E-03
-99.600E-03,+622.487E-03
-99.500E-03,+562.186E-03
-99.400E-03,+501.884E-03
-99.300E-03,+466.709E-03
-99.200E-03,+441.583E-03
-99.100E-03,+421.482E-03
-99.000E-03,+391.332E-03
-98.900E-03,+381.281E-03
-98.800E-03,+381.281E-03
-98.700E-03,+366.206E-03
-98.600E-03,+381.281E-03
-98.500E-03,+441.583E-03
-98.400E-03,+461.683E-03
-98.300E-03,+466.709E-03
-98.200E-03,+491.834E-03
-98.100E-03,+501.884E-03
-98.000E-03,+501.884E-03
-97.900E-03,+501.884E-03
-97.800E-03,+511.935E-03
-97.700E-03,+516.960E-03
-97.600E-03,+521.985E-03
-97.500E-03,+521.985E-03
-97.400E-03,+652.638E-03
-97.300E-03,+898.869E-03
-97.200E-03,+1.125000E+00
-97.100E-03,+1.310930E+00
-97.000E-03,+1.426508E+00
-96.900E-03,+1.506910E+00
-96.800E-03,+1.567211E+00
-96.700E-03,+1.607412E+00
-96.600E-03,+1.637563E+00
-96.500E-03,+1.647613E+00
-96.400E-03,+1.567211E+00
-96.300E-03,+1.265704E+00
-96.200E-03,+974.246E-03
-96.100E-03,+743.090E-03
-96.000E-03,+582.286E-03
-95.900E-03,+441.583E-03
-95.800E-03,+351.131E-03
-95.700E-03,+285.804E-03
-95.600E-03,+260.678E-03
-95.500E-03,+215.452E-03
-95.400E-03,+190.327E-03
-95.300E-03,+155.151E-03
-95.200E-03,+160.176E-03
-95.100E-03,+140.075E-03
-95.000E-03,+140.075E-03
-94.900E-03,+140.075E-03
-94.800E-03,+119.975E-03
-94.700E-03,+119.975E-03
-94.600E-03,+130.025E-03
-94.500E-03,+104.900E-03
-94.400E-03,+119.975E-03
-94.300E-03,+119.975E-03
-94.200E-03,+119.975E-03
-94.100E-03,+119.975E-03
-94.000E-03,+160.176E-03
-93.900E-03,+205.402E-03
-93.800E-03,+300.879E-03
-93.700E-03,+366.206E-03
-93.600E-03,+421.482E-03
-93.500E-03,+476.759E-03
-93.400E-03,+491.834E-03
-93.300E-03,+521.985E-03
-93.200E-03,+521.985E-03
-93.100E-03,+542.085E-03
-93.000E-03,+552.136E-03
-92.900E-03,+547.111E-03
-92.800E-03,+622.487E-03
-92.700E-03,+828.518E-03
-92.600E-03,+1.074749E+00
-92.500E-03,+1.265704E+00
-92.400E-03,+1.406407E+00
-92.300E-03,+1.511935E+00
-92.200E-03,+1.597362E+00
-92.100E-03,+1.632538E+00
-92.000E-03,+1.667714E+00
-91.900E-03,+1.687814E+00
-91.800E-03,+1.687814E+00
-91.700E-03,+1.501884E+00
-91.600E-03,+1.205402E+00
-91.500E-03,+984.296E-03
-91.400E-03,+803.392E-03
-91.300E-03,+687.814E-03
-91.200E-03,+602.387E-03
-91.100E-03,+521.985E-03
-91.000E-03,+461.683E-03
-90.900E-03,+441.583E-03
-90.800E-03,+421.482E-03
-90.700E-03,+401.382E-03
-90.600E-03,+381.281E-03
-90.500E-03,+381.281E-03
-90.400E-03,+381.281E-03
-90.300E-03,+381.281E-03
-90.200E-03,+421.482E-03
-90.100E-03,+456.658E-03
-90.000E-03,+481.784E-03
-89.900E-03,+501.884E-03
-89.800E-03,+521.985E-03
-89.700E-03,+521.985E-03
-89.600E-03,+542.085E-03
-89.500E-03,+527.010E-03
-89.400E-03,+542.085E-03
-89.300E-03,+557.161E-03
-89.200E-03,+562.186E-03
-89.100E-03,+627.513E-03
-89.000E-03,+823.492E-03
-88.900E-03,+1.044598E+00
-88.800E-03,+1.225503E+00
-88.700E-03,+1.346106E+00
-88.600E-03,+1.426508E+00
-88.500E-03,+1.481784E+00
-88.400E-03,+1.527010E+00
-88.300E-03,+1.547111E+00
-88.200E-03,+1.567211E+00
-88.100E-03,+1.532035E+00
-88.000E-03,+1.326005E+00
-87.900E-03,+1.039573E+00
-87.800E-03,+773.241E-03
-87.700E-03,+582.286E-03
-87.600E-03,+461.683E-03
-87.500E-03,+356.156E-03
-87.400E-03,+280.779E-03
-87.300E-03,+240.578E-03
-87.200E-03,+180.276E-03
-87.100E-03,+175.251E-03
-87.000E-03,+170.226E-03
-86.900E-03,+140.075E-03
-86.800E-03,+140.075E-03
-86.700E-03,+125.000E-03
-86.600E-03,+119.975E-03
-86.500E-03,+119.975E-03
-86.400E-03,+119.975E-03
-86.300E-03,+114.950E-03
-86.200E-03,+99.874E-03
-86.100E-03,+104.900E-03
-86.000E-03,+119.975E-03
-85.900E-03,+104.900E-03
-85.800E-03,+119.975E-03
-85.700E-03,+119.975E-03
-85.600E-03,+160.176E-03
-85.500E-03,+255.653E-03
-85.400E-03,+310.930E-03
-85.300E-03,+361.181E-03
-85.200E-03,+421.482E-03
-85.100E-03,+441.583E-03
-85.000E-03,+451.633E-03
-84.900E-03,+481.784E-03
-84.800E-03,+501.884E-03
-84.700E-03,+486.809E-03
-84.600E-03,+521.985E-03
-84.500E-03,+521.985E-03
-84.400E-03,+682.789E-03
-84.300E-03,+923.995E-03
-84.200E-03,+1.125000E+00
-84.100E-03,+1.265704E+00
-84.000E-03,+1.386307E+00
-83.900E-03,+1.466709E+00
-83.800E-03,+1.527010E+00
-83.700E-03,+1.562186E+00
-83.600E-03,+1.607412E+00
-83.500E-03,+1.612437E+00
-83.400E-03,+1.516960E+00
-83.300E-03,+1.265704E+00
-83.200E-03,+1.024497E+00
-83.100E-03,+828.518E-03
-83.000E-03,+722.990E-03
-82.900E-03,+602.387E-03
-82.800E-03,+542.085E-03
-82.700E-03,+486.809E-03
-82.600E-03,+451.633E-03
-82.500E-03,+426.508E-03
-82.400E-03,+401.382E-03
-82.300E-03,+386.307E-03
-82.200E-03,+391.332E-03
-82.100E-03,+361.181E-03
-82.000E-03,+381.281E-03
-81.900E-03,+401.382E-03
-81.800E-03,+431.533E-03
-81.700E-03,+441.583E-03
-81.600E-03,+481.784E-03
-81.500E-03,+481.784E-03
-81.400E-03,+481.784E-03
-81.300E-03,+501.884E-03
-81.200E-03,+501.884E-03
-81.100E-03,+501.884E-03
-81.000E-03,+491.834E-03
-80.900E-03,+486.809E-03
-80.800E-03,+501.884E-03
-80.700E-03,+722.990E-03
-80.600E-03,+954.146E-03
-80.500E-03,+1.165201E+00
-80.400E-03,+1.305905E+00
-80.300E-03,+1.421482E+00
-80.200E-03,+1.496859E+00
-80.100E-03,+1.547111E+00
